Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2003,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,119",116.8
1999,All Causes,All causes,Minnesota,"  6,438",125.3
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  5,693",117.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  5,964",102.0
2011,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  5,869",100.0
2013,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,385", 99.0
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,026",108.0
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  5,648",110.4
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  5,877",119.9
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  5,356",115.0
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,026",106.5
2014,All Causes,All causes,Minnesota,"  6,296", 99.8
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,123",118.7
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,434",100.8
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  6,065",118.9
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  5,558", 97.4
2009,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,011",103.5
2007,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,145",108.4
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  6,797",104.0
2017,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,475", 94.6
2006,All Causes,All causes,Minnesota,"  5,742",118.6
2008,All Causes,All causes,Minnesota,"  5,792",107.2
1999,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  5,791",121.6
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  5,743",117.7
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,493",118.4
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  6,093",103.1
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,166",101.2
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,027",109.8
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  6,150", 96.6
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  5,694",117.4
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,551",102.9
2006,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,179",106.7
2016,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  7,073",100.4
2000,All Causes,All causes,Minnesota,"  6,084",117.9
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  5,821",126.7
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  5,865",119.9
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  5,887",123.5
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  5,850",108.5
2015,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,167",100.5
2002,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  5,646",122.1
2009,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  5,874",109.6
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,069",104.3
2014,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,057", 99.4
2000,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  5,632",126.1
2014,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,492", 98.0
2008,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,225",110.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,083", 96.2
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  5,847",113.3
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,558",100.7
2008,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,414",101.7
2016,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,267",101.4
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,089",109.0
1999,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  5,936",112.7
2015,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,711", 97.6
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  5,489", 98.5
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  6,959", 96.2
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,060",107.6
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  5,959",123.9
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  5,677",106.4
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  5,427",112.2
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,374", 99.4
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  5,582",123.1
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  6,601", 99.4
2010,All Causes,All causes,Minnesota,"  6,516",106.0
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  5,938",108.9
2008,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,266",104.9
2001,All Causes,All causes,Minnesota,"  5,971",118.4
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  5,951",100.0
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  5,904",103.9
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  6,213",100.2
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,767",170.3
2013,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  5,043",141.3
2012,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,509",147.1
2017,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  5,624",152.2
2000,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,805",168.7
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  5,465",145.8
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,990",167.5
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,988",157.1
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  4,510",156.3
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,263",174.9
2004,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  4,548",161.7
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,606",150.4
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  5,278",147.8
2008,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  4,668",160.4
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  4,641",170.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  5,048",152.7
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  4,711",161.5
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,042",158.6
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  5,060",151.2
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  4,608",150.2
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  5,051",154.0
2007,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,578",157.4
2009,All Causes,All causes,Mississippi,"  4,578",146.5
2000,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,194",171.6
2014,All Causes,All causes,Mississippi,"  5,130",145.0
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,694",156.5
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,637",169.4
2014,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,826",145.5
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,422",155.5
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  5,210",167.8
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,866",170.1
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,682",144.8
2012,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  5,309",146.3
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,503",145.4
2012,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,955",143.1
2005,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,290",160.3
2008,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,724",156.7
2011,All Causes,All causes,Mississippi,"  4,830",158.9
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  4,500",170.6
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,616",168.3
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,416",157.0
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,527",180.9
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  5,226",145.2
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  5,316",152.0
2000,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,352",172.3
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  4,425",171.0
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  5,206",146.7
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  4,648",167.0
2009,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,571",146.6
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,849",146.9
2009,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,755",148.9
2011,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,813",149.0
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,759",174.6
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,488",150.4
2002,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  4,905",173.8
2005,All Causes,All causes,Mississippi,"  4,716",170.7
2006,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,746",149.5
2006,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  3,932",155.1
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  5,470",145.4
2003,All Causes,All causes,Mississippi,"  4,945",166.2
2012,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,579",139.3
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  4,945",145.9
1999,All Causes,All causes,Mississippi,"  4,634",177.0
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  4,562",147.8
2004,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,503",167.8
1999,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  4,260",169.2
2005,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,702",164.1
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  4,681",147.2
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,873",146.9
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  4,919",160.7
2006,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,473",154.8
2010,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,495",149.2
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,797",151.0
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,727",176.7
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,982",184.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,599",155.8
2015,All Causes,All causes,Mississippi,"  5,094",153.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,265",175.0
2015,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  5,082",135.1
2003,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,797",159.8
2016,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,993",149.4
2003,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,422",168.0
1999,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,863",175.2
2016,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  5,157",144.8
2016,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  5,021",151.3
2006,All Causes,All causes,Mississippi,"  4,699",163.3
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  5,048",142.9
2011,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  4,686",147.1
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  4,842",149.8
2017,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  5,475",143.0
2010,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,387",156.2
2011,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,994",146.7
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,304",167.1
2012,All Causes,All causes,Mississippi,"  4,555",136.9
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,534",166.3
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,849",152.7
2014,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  5,079",150.6
2008,All Causes,All causes,Mississippi,"  4,878",156.4
2015,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,804",139.5
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  4,947",146.5
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  4,867",163.6
2007,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,505",159.3
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,630",149.7
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,624",186.0
2017,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,858",144.7
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  5,051",174.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  5,419",157.8
2001,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,382",170.4
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  4,749",149.2
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  4,936",148.5
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,800",156.0
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  4,973",172.9
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,839",148.6
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,289",177.3
2003,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  4,806",169.8
2005,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  4,609",167.5
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,659",177.2
2008,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,656",154.8
2009,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,898",149.3
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  5,757",154.8
2015,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  5,140",144.6
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,711",165.3
2001,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,502",158.2
2004,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,415",162.0
2003,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,601",173.3
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,537",181.8
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,589",153.9
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,811",161.8
1999,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,593",186.6
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,968",147.6
2013,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  4,947",148.4
2011,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  4,699",157.1
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,"  4,666",147.0
2013,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,344",146.0
2016,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,668",148.8
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,557",166.3
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,542",168.8
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,905",148.3
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,582",148.4
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,459",172.7
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  5,337",151.2
2017,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,"  4,768",146.9
2008,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"  4,587",155.2
2014,Malignant neoplasms (C00-C97),Cancer,Mississippi,"  5,116",138.9
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,637",150.7
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  4,688",180.0
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  5,133",163.3
2004,All Causes,All causes,Mississippi,"  4,641",165.1
2001,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,686",180.6
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,951",176.0
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  4,672",174.4
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"  4,901",140.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,624",152.7
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"  4,799",169.5
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,"  5,210",149.0
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"  5,061",141.9
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,893",146.1
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  5,345",145.4
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  4,732",153.8
2004,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"  4,430",161.6
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,"  5,393",150.6
